"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time"
"2522",972,"Airport",266,"Trip Completed",2016-07-11 18:52:00,2016-07-11 19:44:00,"18:52:00","19:44:00"
"2523",1811,"City",266,"Trip Completed",2016-07-12 09:14:00,2016-07-12 10:07:00,"09:14:00","10:07:00"
"2524",2126,"City",266,"Trip Completed",2016-07-12 16:52:00,2016-07-12 18:02:00,"16:52:00","18:02:00"
"2525",3383,"City",266,"Trip Completed",2016-07-13 14:26:01,2016-07-13 15:07:07,"14:26:01","15:07:07"
"2526",3594,"City",266,"Trip Completed",2016-07-13 18:31:35,2016-07-13 19:39:13,"18:31:35","19:39:13"
"2527",4337,"City",266,"Trip Completed",2016-07-14 07:10:55,2016-07-14 07:42:17,"07:10:55","07:42:17"
"2528",4694,"Airport",266,"Trip Completed",2016-07-14 13:01:58,2016-07-14 13:38:15,"13:01:58","13:38:15"
"2529",5891,"Airport",266,"Trip Completed",2016-07-15 09:37:46,2016-07-15 10:34:23,"09:37:46","10:34:23"
"2530",6035,"Airport",266,"Trip Completed",2016-07-15 12:59:50,2016-07-15 13:51:26,"12:59:50","13:51:26"
"2531",2604,"City",267,"Trip Completed",2016-07-12 22:05:00,2016-07-12 22:51:00,"22:05:00","22:51:00"
"2532",2761,"City",267,"Trip Completed",2016-07-13 03:55:10,2016-07-13 05:06:41,"03:55:10","05:06:41"
"2533",3496,"Airport",267,"Trip Completed",2016-07-13 17:37:32,2016-07-13 18:33:37,"17:37:32","18:33:37"
"2534",4950,"City",267,"Trip Completed",2016-07-14 18:29:55,2016-07-14 19:24:59,"18:29:55","19:24:59"
"2535",6762,"Airport",267,"Trip Completed",2016-07-15 00:07:29,2016-07-15 00:52:50,"00:07:29","00:52:50"
"2536",5825,"Airport",267,"Trip Completed",2016-07-15 08:54:52,2016-07-15 09:52:31,"08:54:52","09:52:31"
"2537",251,"Airport",268,"Trip Completed",2016-07-11 06:36:00,2016-07-11 07:08:00,"06:36:00","07:08:00"
"2538",618,"City",268,"Trip Completed",2016-07-11 12:01:00,2016-07-11 13:03:00,"12:01:00","13:03:00"
"2539",1595,"Airport",268,"Trip Completed",2016-07-12 06:34:00,2016-07-12 07:10:00,"06:34:00","07:10:00"
"2540",2087,"Airport",268,"Trip Completed",2016-07-12 15:49:00,2016-07-12 16:56:00,"15:49:00","16:56:00"
"2541",3334,"Airport",268,"Trip Completed",2016-07-13 12:35:31,2016-07-13 13:30:18,"12:35:31","13:30:18"
"2542",3950,"City",268,"Trip Completed",2016-07-13 22:41:50,2016-07-13 23:34:24,"22:41:50","23:34:24"
"2543",4378,"City",268,"Trip Completed",2016-07-14 07:36:48,2016-07-14 08:22:15,"07:36:48","08:22:15"
"2544",4714,"City",268,"Trip Completed",2016-07-14 13:30:24,2016-07-14 14:04:20,"13:30:24","14:04:20"
"2545",4777,"City",268,"Trip Completed",2016-07-14 16:21:08,2016-07-14 16:52:28,"16:21:08","16:52:28"
"2546",5619,"Airport",268,"Trip Completed",2016-07-15 06:30:21,2016-07-15 07:39:36,"06:30:21","07:39:36"
"2547",6649,"Airport",268,"Trip Completed",2016-07-15 22:07:56,2016-07-15 23:23:44,"22:07:56","23:23:44"
"2548",596,"City",269,"Trip Completed",2016-07-11 11:30:00,2016-07-11 12:28:00,"11:30:00","12:28:00"
"2549",910,"Airport",269,"Trip Completed",2016-07-11 18:21:00,2016-07-11 19:01:00,"18:21:00","19:01:00"
"2550",1751,"Airport",269,"Trip Completed",2016-07-12 08:39:00,2016-07-12 09:29:00,"08:39:00","09:29:00"
"2551",1952,"City",269,"Trip Completed",2016-07-12 11:30:00,2016-07-12 12:21:00,"11:30:00","12:21:00"
"2552",2814,"City",269,"Trip Completed",2016-07-13 05:09:48,2016-07-13 06:08:39,"05:09:48","06:08:39"
"2553",3425,"City",269,"Trip Completed",2016-07-13 15:52:00,2016-07-13 16:23:36,"15:52:00","16:23:36"
"2554",4525,"Airport",269,"Trip Completed",2016-07-14 09:27:27,2016-07-14 10:18:27,"09:27:27","10:18:27"
"2555",4661,"City",269,"Trip Completed",2016-07-14 12:20:51,2016-07-14 12:57:06,"12:20:51","12:57:06"
"2556",5533,"City",269,"Trip Completed",2016-07-15 05:20:37,2016-07-15 06:25:46,"05:20:37","06:25:46"
"2557",6101,"City",269,"Trip Completed",2016-07-15 14:52:02,2016-07-15 16:03:55,"14:52:02","16:03:55"
"2558",95,"Airport",270,"Trip Completed",2016-07-11 04:54:00,2016-07-11 06:03:00,"04:54:00","06:03:00"
"2559",944,"City",270,"Trip Completed",2016-07-11 18:35:00,2016-07-11 19:09:00,"18:35:00","19:09:00"
"2560",1066,"Airport",270,"Trip Completed",2016-07-11 19:58:00,2016-07-11 20:51:00,"19:58:00","20:51:00"
"2561",1592,"City",270,"Trip Completed",2016-07-12 06:37:00,2016-07-12 07:48:00,"06:37:00","07:48:00"
"2562",2461,"Airport",270,"Trip Completed",2016-07-12 20:32:00,2016-07-12 21:32:00,"20:32:00","21:32:00"
"2563",3039,"Airport",270,"Trip Completed",2016-07-13 07:34:49,2016-07-13 08:14:35,"07:34:49","08:14:35"
"2564",3768,"City",270,"Trip Completed",2016-07-13 20:39:10,2016-07-13 21:24:14,"20:39:10","21:24:14"
"2565",4277,"City",270,"Trip Completed",2016-07-14 06:22:48,2016-07-14 07:19:20,"06:22:48","07:19:20"
"2566",4658,"City",270,"Trip Completed",2016-07-14 12:08:47,2016-07-14 13:05:45,"12:08:47","13:05:45"
"2567",6111,"City",270,"Trip Completed",2016-07-15 15:03:22,2016-07-15 16:15:36,"15:03:22","16:15:36"
"2568",559,"City",271,"Trip Completed",2016-07-11 10:14:00,2016-07-11 11:03:00,"10:14:00","11:03:00"
"2569",860,"City",271,"Trip Completed",2016-07-11 17:56:00,2016-07-11 18:39:00,"17:56:00","18:39:00"
"2570",1724,"City",271,"Trip Completed",2016-07-12 08:19:00,2016-07-12 09:27:00,"08:19:00","09:27:00"
"2571",4409,"City",271,"Trip Completed",2016-07-14 08:10:55,2016-07-14 09:17:44,"08:10:55","09:17:44"
"2572",5534,"City",271,"Trip Completed",2016-07-15 05:20:08,2016-07-15 05:54:26,"05:20:08","05:54:26"
"2573",5908,"Airport",271,"Trip Completed",2016-07-15 09:56:21,2016-07-15 11:08:19,"09:56:21","11:08:19"
"2574",597,"Airport",272,"Trip Completed",2016-07-11 11:30:00,2016-07-11 12:12:00,"11:30:00","12:12:00"
"2575",1417,"City",272,"Trip Completed",2016-07-12 03:37:00,2016-07-12 04:09:00,"03:37:00","04:09:00"
"2576",1714,"Airport",272,"Trip Completed",2016-07-12 08:14:00,2016-07-12 09:22:00,"08:14:00","09:22:00"
"2577",1919,"City",272,"Trip Completed",2016-07-12 10:59:00,2016-07-12 12:13:00,"10:59:00","12:13:00"
"2578",3256,"Airport",272,"Trip Completed",2016-07-13 10:08:03,2016-07-13 10:48:29,"10:08:03","10:48:29"
"2579",5286,"City",272,"Trip Completed",2016-07-14 21:40:48,2016-07-14 22:28:36,"21:40:48","22:28:36"
"2580",5526,"City",272,"Trip Completed",2016-07-15 05:19:00,2016-07-15 06:13:40,"05:19:00","06:13:40"
"2581",5905,"Airport",272,"Trip Completed",2016-07-15 09:51:06,2016-07-15 10:29:06,"09:51:06","10:29:06"
"2582",6231,"Airport",272,"Trip Completed",2016-07-15 17:45:25,2016-07-15 18:24:44,"17:45:25","18:24:44"
"2583",258,"Airport",273,"Trip Completed",2016-07-11 06:36:00,2016-07-11 07:19:00,"06:36:00","07:19:00"
"2584",723,"City",273,"Trip Completed",2016-07-11 15:03:00,2016-07-11 15:54:00,"15:03:00","15:54:00"
"2585",930,"City",273,"Trip Completed",2016-07-11 18:27:00,2016-07-11 19:08:00,"18:27:00","19:08:00"
"2586",1498,"City",273,"Trip Completed",2016-07-12 05:30:00,2016-07-12 06:15:00,"05:30:00","06:15:00"
"2587",2553,"Airport",273,"Trip Completed",2016-07-12 21:23:00,2016-07-12 22:44:00,"21:23:00","22:44:00"
"2588",3777,"Airport",273,"Trip Completed",2016-07-13 20:47:31,2016-07-13 21:28:07,"20:47:31","21:28:07"
"2589",3914,"City",273,"Trip Completed",2016-07-13 22:09:53,2016-07-13 22:40:43,"22:09:53","22:40:43"
"2590",4114,"City",273,"Trip Completed",2016-07-14 04:04:43,2016-07-14 04:42:17,"04:04:43","04:42:17"
"2591",5703,"Airport",273,"Trip Completed",2016-07-15 07:27:53,2016-07-15 08:23:13,"07:27:53","08:23:13"
"2592",5888,"City",273,"Trip Completed",2016-07-15 09:38:06,2016-07-15 10:35:38,"09:38:06","10:35:38"
"2593",6042,"Airport",273,"Trip Completed",2016-07-15 13:09:43,2016-07-15 14:30:50,"13:09:43","14:30:50"
"2594",6150,"Airport",273,"Trip Completed",2016-07-15 16:21:43,2016-07-15 17:20:32,"16:21:43","17:20:32"
"2595",410,"City",274,"Trip Completed",2016-07-11 08:34:00,2016-07-11 09:25:00,"08:34:00","09:25:00"
"2596",610,"Airport",274,"Trip Completed",2016-07-11 11:49:00,2016-07-11 12:58:00,"11:49:00","12:58:00"
"2597",719,"Airport",274,"Trip Completed",2016-07-11 14:52:00,2016-07-11 15:32:00,"14:52:00","15:32:00"
"2598",1060,"City",274,"Trip Completed",2016-07-11 19:50:00,2016-07-11 20:48:00,"19:50:00","20:48:00"
"2599",1929,"City",274,"Trip Completed",2016-07-12 11:18:00,2016-07-12 12:16:00,"11:18:00","12:16:00"
"2600",2101,"City",274,"Trip Completed",2016-07-12 16:10:00,2016-07-12 17:10:00,"16:10:00","17:10:00"
"2601",2282,"City",274,"Trip Completed",2016-07-12 18:42:00,2016-07-12 19:45:00,"18:42:00","19:45:00"
"2602",3190,"City",274,"Trip Completed",2016-07-13 09:28:16,2016-07-13 10:44:23,"09:28:16","10:44:23"
"2603",3412,"City",274,"Trip Completed",2016-07-13 15:26:37,2016-07-13 16:04:48,"15:26:37","16:04:48"
"2604",3725,"City",274,"Trip Completed",2016-07-13 20:00:58,2016-07-13 21:13:37,"20:00:58","21:13:37"
"2605",4612,"City",274,"Trip Completed",2016-07-14 10:41:28,2016-07-14 11:31:43,"10:41:28","11:31:43"
"2606",5033,"Airport",274,"Trip Completed",2016-07-14 19:16:11,2016-07-14 20:06:00,"19:16:11","20:06:00"
"2607",5764,"City",274,"Trip Completed",2016-07-15 08:17:31,2016-07-15 09:01:46,"08:17:31","09:01:46"
"2608",6750,"Airport",274,"Trip Completed",2016-07-15 23:51:42,2016-07-16 00:49:54,"23:51:42","00:49:54"
"2609",314,"Airport",275,"Trip Completed",2016-07-11 07:28:00,2016-07-11 08:15:00,"07:28:00","08:15:00"
"2610",757,"Airport",275,"Trip Completed",2016-07-11 16:01:00,2016-07-11 16:52:00,"16:01:00","16:52:00"
"2611",2123,"City",275,"Trip Completed",2016-07-12 16:45:00,2016-07-12 17:40:00,"16:45:00","17:40:00"
"2612",2824,"City",275,"Trip Completed",2016-07-13 05:10:28,2016-07-13 06:29:18,"05:10:28","06:29:18"
"2613",3445,"Airport",275,"Trip Completed",2016-07-13 16:39:52,2016-07-13 17:22:26,"16:39:52","17:22:26"
"2614",3690,"Airport",275,"Trip Completed",2016-07-13 19:43:33,2016-07-13 20:48:13,"19:43:33","20:48:13"
"2615",5440,"Airport",275,"Trip Completed",2016-07-15 03:04:32,2016-07-15 04:04:20,"03:04:32","04:04:20"
"2616",6090,"Airport",275,"Trip Completed",2016-07-15 14:31:47,2016-07-15 15:09:22,"14:31:47","15:09:22"
"2617",303,"Airport",276,"Trip Completed",2016-07-11 07:19:00,2016-07-11 08:01:00,"07:19:00","08:01:00"
"2618",560,"Airport",276,"Trip Completed",2016-07-11 10:16:00,2016-07-11 11:25:00,"10:16:00","11:25:00"
"2619",1319,"City",276,"Trip Completed",2016-07-11 22:48:00,2016-07-11 23:43:00,"22:48:00","23:43:00"
"2620",1493,"Airport",276,"Trip Completed",2016-07-12 05:28:00,2016-07-12 06:22:00,"05:28:00","06:22:00"
"2621",1662,"City",276,"Trip Completed",2016-07-12 07:27:00,2016-07-12 08:32:00,"07:27:00","08:32:00"
"2622",2020,"City",276,"Trip Completed",2016-07-12 13:40:00,2016-07-12 14:37:00,"13:40:00","14:37:00"
"2623",2407,"City",276,"Trip Completed",2016-07-12 19:57:00,2016-07-12 20:47:00,"19:57:00","20:47:00"
"2624",2818,"Airport",276,"Trip Completed",2016-07-13 05:05:59,2016-07-13 05:37:28,"05:05:59","05:37:28"
"2625",3827,"City",276,"Trip Completed",2016-07-13 21:10:35,2016-07-13 22:09:18,"21:10:35","22:09:18"
"2626",4421,"City",276,"Trip Completed",2016-07-14 08:16:58,2016-07-14 09:20:40,"08:16:58","09:20:40"
"2627",5673,"Airport",276,"Trip Completed",2016-07-15 07:05:19,2016-07-15 07:39:49,"07:05:19","07:39:49"
"2628",6372,"Airport",276,"Trip Completed",2016-07-15 19:09:35,2016-07-15 19:37:24,"19:09:35","19:37:24"
"2629",6563,"City",276,"Trip Completed",2016-07-15 21:03:48,2016-07-15 22:21:22,"21:03:48","22:21:22"
"2630",579,"City",277,"Trip Completed",2016-07-11 11:04:00,2016-07-11 12:02:00,"11:04:00","12:02:00"
"2631",689,"City",277,"Trip Completed",2016-07-11 13:45:00,2016-07-11 14:19:00,"13:45:00","14:19:00"
"2632",724,"Airport",277,"Trip Completed",2016-07-11 15:06:00,2016-07-11 15:42:00,"15:06:00","15:42:00"
"2633",1499,"City",277,"Trip Completed",2016-07-12 05:30:00,2016-07-12 06:18:00,"05:30:00","06:18:00"
"2634",3960,"Airport",277,"Trip Completed",2016-07-13 22:52:41,2016-07-13 23:33:44,"22:52:41","23:33:44"
"2635",4919,"Airport",277,"Trip Completed",2016-07-14 18:16:47,2016-07-14 18:54:51,"18:16:47","18:54:51"
"2636",6334,"Airport",277,"Trip Completed",2016-07-15 18:43:20,2016-07-15 19:50:18,"18:43:20","19:50:18"
"2637",1577,"Airport",278,"Trip Completed",2016-07-12 06:22:00,2016-07-12 07:37:00,"06:22:00","07:37:00"
"2638",2197,"Airport",278,"Trip Completed",2016-07-12 17:53:00,2016-07-12 18:27:00,"17:53:00","18:27:00"
"2639",2509,"City",278,"Trip Completed",2016-07-12 21:01:00,2016-07-12 21:51:00,"21:01:00","21:51:00"
"2640",3514,"Airport",278,"Trip Completed",2016-07-13 17:42:12,2016-07-13 18:29:48,"17:42:12","18:29:48"
"2641",4588,"City",278,"Trip Completed",2016-07-14 10:01:28,2016-07-14 11:11:25,"10:01:28","11:11:25"
"2642",5929,"Airport",278,"Trip Completed",2016-07-15 10:06:37,2016-07-15 10:53:39,"10:06:37","10:53:39"
"2643",6335,"City",278,"Trip Completed",2016-07-15 18:45:58,2016-07-15 19:18:27,"18:45:58","19:18:27"
"2644",375,"Airport",279,"Trip Completed",2016-07-11 08:07:00,2016-07-11 09:26:00,"08:07:00","09:26:00"
"2645",555,"City",279,"Trip Completed",2016-07-11 10:16:00,2016-07-11 11:01:00,"10:16:00","11:01:00"
"2646",622,"Airport",279,"Trip Completed",2016-07-11 12:01:00,2016-07-11 13:15:00,"12:01:00","13:15:00"
"2647",1975,"City",279,"Trip Completed",2016-07-12 12:17:00,2016-07-12 13:34:00,"12:17:00","13:34:00"
"2648",2831,"Airport",279,"Trip Completed",2016-07-13 05:22:17,2016-07-13 06:26:06,"05:22:17","06:26:06"
"2649",3085,"Airport",279,"Trip Completed",2016-07-13 08:18:54,2016-07-13 08:55:31,"08:18:54","08:55:31"
"2650",3418,"City",279,"Trip Completed",2016-07-13 15:37:16,2016-07-13 16:45:57,"15:37:16","16:45:57"
"2651",3915,"City",279,"Trip Completed",2016-07-13 22:08:31,2016-07-13 23:26:52,"22:08:31","23:26:52"
"2652",4443,"Airport",279,"Trip Completed",2016-07-14 08:29:44,2016-07-14 09:40:20,"08:29:44","09:40:20"
"2653",5686,"City",279,"Trip Completed",2016-07-15 07:19:13,2016-07-15 08:22:44,"07:19:13","08:22:44"
"2654",6120,"Airport",279,"Trip Completed",2016-07-15 15:21:39,2016-07-15 16:06:05,"15:21:39","16:06:05"
"2655",6274,"Airport",279,"Trip Completed",2016-07-15 18:18:34,2016-07-15 19:02:40,"18:18:34","19:02:40"
"2656",6364,"City",279,"Trip Completed",2016-07-15 19:11:18,2016-07-15 19:50:39,"19:11:18","19:50:39"
"2657",89,"City",280,"Trip Completed",2016-07-11 04:52:00,2016-07-11 05:51:00,"04:52:00","05:51:00"
"2658",805,"Airport",280,"Trip Completed",2016-07-11 17:19:00,2016-07-11 18:18:00,"17:19:00","18:18:00"
"2659",2836,"City",280,"Trip Completed",2016-07-13 05:20:12,2016-07-13 06:22:58,"05:20:12","06:22:58"
"2660",3298,"City",280,"Trip Completed",2016-07-13 11:44:06,2016-07-13 12:47:18,"11:44:06","12:47:18"
"2661",5506,"City",280,"Trip Completed",2016-07-15 05:06:18,2016-07-15 05:41:21,"05:06:18","05:41:21"
"2662",6159,"City",280,"Trip Completed",2016-07-15 16:35:35,2016-07-15 17:23:29,"16:35:35","17:23:29"
"2663",6492,"City",280,"Trip Completed",2016-07-15 20:31:29,2016-07-15 21:18:30,"20:31:29","21:18:30"
"2664",592,"City",281,"Trip Completed",2016-07-11 11:18:00,2016-07-11 11:54:00,"11:18:00","11:54:00"
"2665",737,"Airport",281,"Trip Completed",2016-07-11 15:30:00,2016-07-11 16:04:00,"15:30:00","16:04:00"
"2666",1108,"City",281,"Trip Completed",2016-07-11 20:11:00,2016-07-11 20:53:00,"20:11:00","20:53:00"
"2667",1387,"Airport",281,"Trip Completed",2016-07-12 01:33:00,2016-07-12 02:18:00,"01:33:00","02:18:00"
"2668",2311,"Airport",281,"Trip Completed",2016-07-12 19:00:00,2016-07-12 19:56:00,"19:00:00","19:56:00"
"2669",2887,"City",281,"Trip Completed",2016-07-13 05:50:50,2016-07-13 06:28:37,"05:50:50","06:28:37"
"2670",3283,"City",281,"Trip Completed",2016-07-13 10:51:27,2016-07-13 11:36:14,"10:51:27","11:36:14"
"2671",4341,"City",281,"Trip Completed",2016-07-14 07:14:10,2016-07-14 08:26:03,"07:14:10","08:26:03"
"2672",5025,"Airport",281,"Trip Completed",2016-07-14 19:05:58,2016-07-14 20:08:00,"19:05:58","20:08:00"
"2673",5437,"Airport",281,"Trip Completed",2016-07-15 02:59:50,2016-07-15 03:57:34,"02:59:50","03:57:34"
"2674",5652,"City",281,"Trip Completed",2016-07-15 06:56:07,2016-07-15 08:07:42,"06:56:07","08:07:42"
"2675",672,"Airport",282,"Trip Completed",2016-07-11 13:20:00,2016-07-11 14:22:00,"13:20:00","14:22:00"
"2676",1578,"Airport",282,"Trip Completed",2016-07-12 06:25:00,2016-07-12 07:42:00,"06:25:00","07:42:00"
"2677",4506,"City",282,"Trip Completed",2016-07-14 09:09:42,2016-07-14 10:08:17,"09:09:42","10:08:17"
"2678",4762,"City",282,"Trip Completed",2016-07-14 15:22:12,2016-07-14 16:19:27,"15:22:12","16:19:27"
"2679",6081,"City",282,"Trip Completed",2016-07-15 14:22:48,2016-07-15 15:12:20,"14:22:48","15:12:20"
"2680",6503,"City",282,"Trip Completed",2016-07-15 20:30:34,2016-07-15 21:22:33,"20:30:34","21:22:33"
"2681",649,"City",283,"Trip Completed",2016-07-11 12:42:00,2016-07-11 13:16:00,"12:42:00","13:16:00"
"2682",1040,"City",283,"Trip Completed",2016-07-11 19:33:00,2016-07-11 20:15:00,"19:33:00","20:15:00"
"2683",1461,"Airport",283,"Trip Completed",2016-07-12 04:58:00,2016-07-12 06:10:00,"04:58:00","06:10:00"
"2684",2497,"City",283,"Trip Completed",2016-07-12 20:57:00,2016-07-12 21:42:00,"20:57:00","21:42:00"
"2685",2758,"City",283,"Trip Completed",2016-07-13 03:48:21,2016-07-13 04:21:53,"03:48:21","04:21:53"
"2686",2991,"Airport",283,"Trip Completed",2016-07-13 07:07:29,2016-07-13 08:07:22,"07:07:29","08:07:22"
"2687",3458,"City",283,"Trip Completed",2016-07-13 17:04:29,2016-07-13 18:02:55,"17:04:29","18:02:55"
"2688",3830,"Airport",283,"Trip Completed",2016-07-13 21:14:26,2016-07-13 22:02:10,"21:14:26","22:02:10"
"2689",6685,"Airport",283,"Trip Completed",2016-07-15 22:34:55,2016-07-15 23:27:52,"22:34:55","23:27:52"
"2690",420,"City",284,"Trip Completed",2016-07-11 08:37:00,2016-07-11 09:27:00,"08:37:00","09:27:00"
"2691",662,"City",284,"Trip Completed",2016-07-11 12:58:00,2016-07-11 14:02:00,"12:58:00","14:02:00"
"2692",791,"Airport",284,"Trip Completed",2016-07-11 16:55:00,2016-07-11 17:35:00,"16:55:00","17:35:00"
"2693",1164,"City",284,"Trip Completed",2016-07-11 20:50:00,2016-07-11 21:39:00,"20:50:00","21:39:00"
"2694",2939,"City",284,"Trip Completed",2016-07-13 06:25:15,2016-07-13 07:05:09,"06:25:15","07:05:09"
"2695",3867,"City",284,"Trip Completed",2016-07-13 21:45:14,2016-07-13 22:24:40,"21:45:14","22:24:40"
"2696",4290,"City",284,"Trip Completed",2016-07-14 06:36:01,2016-07-14 07:36:04,"06:36:01","07:36:04"
"2697",4400,"Airport",284,"Trip Completed",2016-07-14 08:01:59,2016-07-14 08:44:13,"08:01:59","08:44:13"
"2698",5100,"Airport",284,"Trip Completed",2016-07-14 19:58:08,2016-07-14 20:43:30,"19:58:08","20:43:30"
"2699",5956,"City",284,"Trip Completed",2016-07-15 10:41:34,2016-07-15 11:44:04,"10:41:34","11:44:04"
"2700",6701,"City",284,"Trip Completed",2016-07-15 22:55:07,2016-07-15 23:37:35,"22:55:07","23:37:35"
"2701",1,"Airport",285,"Trip Completed",2016-07-11 00:20:00,2016-07-11 00:51:00,"00:20:00","00:51:00"
"2702",1923,"City",285,"Trip Completed",2016-07-12 11:00:00,2016-07-12 12:00:00,"11:00:00","12:00:00"
"2703",3804,"Airport",285,"Trip Completed",2016-07-13 21:00:54,2016-07-13 21:37:45,"21:00:54","21:37:45"
"2704",4876,"Airport",285,"Trip Completed",2016-07-14 17:46:11,2016-07-14 18:23:17,"17:46:11","18:23:17"
"2705",5428,"Airport",285,"Trip Completed",2016-07-15 02:28:34,2016-07-15 03:04:34,"02:28:34","03:04:34"
"2706",6452,"City",285,"Trip Completed",2016-07-15 20:07:33,2016-07-15 20:48:05,"20:07:33","20:48:05"
"2707",6703,"City",285,"Trip Completed",2016-07-15 22:51:55,2016-07-15 23:37:35,"22:51:55","23:37:35"
"2708",116,"Airport",286,"Trip Completed",2016-07-11 05:07:00,2016-07-11 05:53:00,"05:07:00","05:53:00"
"2709",761,"Airport",286,"Trip Completed",2016-07-11 16:11:00,2016-07-11 17:12:00,"16:11:00","17:12:00"
"2710",932,"City",286,"Trip Completed",2016-07-11 18:28:00,2016-07-11 19:20:00,"18:28:00","19:20:00"
"2711",1217,"City",286,"Trip Completed",2016-07-11 21:23:00,2016-07-11 22:39:00,"21:23:00","22:39:00"
"2712",1617,"Airport",286,"Trip Completed",2016-07-12 06:53:00,2016-07-12 07:23:00,"06:53:00","07:23:00"
"2713",1849,"Airport",286,"Trip Completed",2016-07-12 09:42:00,2016-07-12 10:28:00,"09:42:00","10:28:00"
"2714",2055,"City",286,"Trip Completed",2016-07-12 14:54:00,2016-07-12 15:43:00,"14:54:00","15:43:00"
"2715",2841,"Airport",286,"Trip Completed",2016-07-13 05:23:09,2016-07-13 05:53:14,"05:23:09","05:53:14"
"2716",5983,"City",286,"Trip Completed",2016-07-15 11:41:07,2016-07-15 12:12:58,"11:41:07","12:12:58"
"2717",6016,"Airport",286,"Trip Completed",2016-07-15 12:31:42,2016-07-15 13:19:49,"12:31:42","13:19:49"
"2718",845,"City",287,"Trip Completed",2016-07-11 17:41:00,2016-07-11 18:57:00,"17:41:00","18:57:00"
"2719",1832,"Airport",287,"Trip Completed",2016-07-12 09:36:00,2016-07-12 10:08:00,"09:36:00","10:08:00"
"2720",2740,"Airport",287,"Trip Completed",2016-07-13 02:57:40,2016-07-13 04:06:25,"02:57:40","04:06:25"
"2721",3622,"Airport",287,"Trip Completed",2016-07-13 18:57:45,2016-07-13 20:15:14,"18:57:45","20:15:14"
"2722",3979,"City",287,"Trip Completed",2016-07-13 23:16:27,2016-07-13 23:46:08,"23:16:27","23:46:08"
"2723",5749,"Airport",287,"Trip Completed",2016-07-15 07:59:14,2016-07-15 08:48:49,"07:59:14","08:48:49"
"2724",6633,"City",287,"Trip Completed",2016-07-15 21:57:56,2016-07-15 22:49:32,"21:57:56","22:49:32"
"2725",1301,"Airport",288,"Trip Completed",2016-07-11 22:30:00,2016-07-11 23:13:00,"22:30:00","23:13:00"
"2726",2203,"City",288,"Trip Completed",2016-07-12 17:53:00,2016-07-12 18:30:00,"17:53:00","18:30:00"
"2727",2569,"City",288,"Trip Completed",2016-07-12 21:37:00,2016-07-12 22:07:00,"21:37:00","22:07:00"
"2728",3621,"Airport",288,"Trip Completed",2016-07-13 18:56:20,2016-07-13 19:35:35,"18:56:20","19:35:35"
"2729",4051,"City",288,"Trip Completed",2016-07-14 01:09:39,2016-07-14 02:09:47,"01:09:39","02:09:47"
"2730",4831,"City",288,"Trip Completed",2016-07-14 17:25:26,2016-07-14 18:31:31,"17:25:26","18:31:31"
"2731",158,"City",289,"Trip Completed",2016-07-11 05:35:00,2016-07-11 06:41:00,"05:35:00","06:41:00"
"2732",1290,"City",289,"Trip Completed",2016-07-11 22:23:00,2016-07-11 23:00:00,"22:23:00","23:00:00"
"2733",2441,"City",289,"Trip Completed",2016-07-12 20:23:00,2016-07-12 21:25:00,"20:23:00","21:25:00"
"2734",3681,"Airport",289,"Trip Completed",2016-07-13 19:31:38,2016-07-13 20:31:58,"19:31:38","20:31:58"
"2735",4511,"Airport",289,"Trip Completed",2016-07-14 09:10:51,2016-07-14 10:18:58,"09:10:51","10:18:58"
"2736",4684,"City",289,"Trip Completed",2016-07-14 12:53:03,2016-07-14 13:28:25,"12:53:03","13:28:25"
"2737",5606,"City",289,"Trip Completed",2016-07-15 06:09:26,2016-07-15 07:23:32,"06:09:26","07:23:32"
"2738",5708,"Airport",289,"Trip Completed",2016-07-15 07:35:03,2016-07-15 08:07:52,"07:35:03","08:07:52"
"2739",5960,"Airport",289,"Trip Completed",2016-07-15 10:52:02,2016-07-15 11:29:14,"10:52:02","11:29:14"
"2740",6014,"City",289,"Trip Completed",2016-07-15 12:31:09,2016-07-15 13:22:06,"12:31:09","13:22:06"
"2741",6193,"City",289,"Trip Completed",2016-07-15 17:19:42,2016-07-15 18:06:25,"17:19:42","18:06:25"
"2742",6635,"City",289,"Trip Completed",2016-07-15 22:01:09,2016-07-15 23:04:55,"22:01:09","23:04:55"
"2743",82,"Airport",290,"Trip Completed",2016-07-11 04:47:00,2016-07-11 05:23:00,"04:47:00","05:23:00"
"2744",2518,"Airport",290,"Trip Completed",2016-07-12 21:07:00,2016-07-12 22:10:00,"21:07:00","22:10:00"
"2745",2644,"City",290,"Trip Completed",2016-07-12 22:39:00,2016-07-12 23:20:00,"22:39:00","23:20:00"
"2746",3280,"Airport",290,"Trip Completed",2016-07-13 10:43:30,2016-07-13 11:23:53,"10:43:30","11:23:53"
"2747",3486,"City",290,"Trip Completed",2016-07-13 17:23:53,2016-07-13 18:23:41,"17:23:53","18:23:41"
"2748",5297,"City",290,"Trip Completed",2016-07-14 21:51:46,2016-07-14 22:25:10,"21:51:46","22:25:10"
"2749",5802,"City",290,"Trip Completed",2016-07-15 08:43:21,2016-07-15 09:08:12,"08:43:21","09:08:12"
"2750",6675,"City",290,"Trip Completed",2016-07-15 22:21:38,2016-07-15 23:21:50,"22:21:38","23:21:50"
