"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time","Travel_Time"
"2786",5255,"Airport",295,"Trip Completed",2016-07-14 21:19:45,2016-07-14 22:09:36,"21:19:45","22:09:36",49.85
"2787",6475,"City",295,"Trip Completed",2016-07-15 20:20:10,2016-07-15 21:02:25,"20:20:10","21:02:25",42.25
"2788",477,"City",296,"Trip Completed",2016-07-11 09:28:00,2016-07-11 10:41:00,"09:28:00","10:41:00",73
"2789",643,"City",296,"Trip Completed",2016-07-11 12:35:00,2016-07-11 13:20:00,"12:35:00","13:20:00",45
"2790",1152,"Airport",296,"Trip Completed",2016-07-11 20:39:00,2016-07-11 21:28:00,"20:39:00","21:28:00",49
"2791",1333,"City",296,"Trip Completed",2016-07-11 23:17:00,2016-07-12 00:15:00,"23:17:00","00:15:00",58
"2792",1659,"City",296,"Trip Completed",2016-07-12 07:24:00,2016-07-12 08:14:00,"07:24:00","08:14:00",50
"2793",2657,"Airport",296,"Trip Completed",2016-07-12 23:11:00,2016-07-13 00:28:33,"23:11:00","00:28:33",77.55
"2794",2898,"Airport",296,"Trip Completed",2016-07-13 06:01:11,2016-07-13 07:04:39,"06:01:11","07:04:39",63.4666666666667
"2795",3852,"Airport",296,"Trip Completed",2016-07-13 21:38:20,2016-07-13 22:24:52,"21:38:20","22:24:52",46.5333333333333
"2796",5342,"City",296,"Trip Completed",2016-07-14 22:38:38,2016-07-14 23:21:22,"22:38:38","23:21:22",42.7333333333333
"2797",5634,"Airport",296,"Trip Completed",2016-07-15 06:44:16,2016-07-15 07:10:49,"06:44:16","07:10:49",26.55
"2798",30,"Airport",297,"Trip Completed",2016-07-11 02:04:00,2016-07-11 02:37:00,"02:04:00","02:37:00",33
"2799",195,"City",297,"Trip Completed",2016-07-11 06:05:00,2016-07-11 06:52:00,"06:05:00","06:52:00",47
"2800",993,"City",297,"Trip Completed",2016-07-11 19:00:00,2016-07-11 19:41:00,"19:00:00","19:41:00",41
"2801",1774,"Airport",297,"Trip Completed",2016-07-12 08:53:00,2016-07-12 10:00:00,"08:53:00","10:00:00",67
"2802",2648,"City",297,"Trip Completed",2016-07-12 22:50:00,2016-07-12 23:44:00,"22:50:00","23:44:00",54
"2803",2979,"Airport",297,"Trip Completed",2016-07-13 06:58:03,2016-07-13 07:58:34,"06:58:03","07:58:34",60.5166666666667
"2804",3676,"City",297,"Trip Completed",2016-07-13 19:28:20,2016-07-13 20:30:48,"19:28:20","20:30:48",62.4666666666667
"2805",4041,"Airport",297,"Trip Completed",2016-07-14 00:38:29,2016-07-14 01:12:21,"00:38:29","01:12:21",33.8666666666667
"2806",4147,"Airport",297,"Trip Completed",2016-07-14 04:54:07,2016-07-14 06:00:11,"04:54:07","06:00:11",66.0666666666667
"2807",4859,"Airport",297,"Trip Completed",2016-07-14 17:34:16,2016-07-14 18:30:48,"17:34:16","18:30:48",56.5333333333333
"2808",6067,"Airport",297,"Trip Completed",2016-07-15 13:55:13,2016-07-15 14:56:02,"13:55:13","14:56:02",60.8166666666667
"2809",1690,"Airport",298,"Trip Completed",2016-07-12 07:52:00,2016-07-12 08:56:00,"07:52:00","08:56:00",64
"2810",2404,"Airport",298,"Trip Completed",2016-07-12 20:00:00,2016-07-12 20:56:00,"20:00:00","20:56:00",56
"2811",3313,"City",298,"Trip Completed",2016-07-13 12:01:34,2016-07-13 12:55:12,"12:01:34","12:55:12",53.6333333333333
"2812",3559,"City",298,"Trip Completed",2016-07-13 18:16:19,2016-07-13 19:25:22,"18:16:19","19:25:22",69.05
"2813",4018,"Airport",298,"Trip Completed",2016-07-13 23:57:31,2016-07-14 01:02:24,"23:57:31","01:02:24",64.8833333333333
"2814",4121,"Airport",298,"Trip Completed",2016-07-14 04:29:45,2016-07-14 05:07:30,"04:29:45","05:07:30",37.75
"2815",4224,"City",298,"Trip Completed",2016-07-14 05:49:16,2016-07-14 06:54:57,"05:49:16","06:54:57",65.6833333333333
"2816",4810,"City",298,"Trip Completed",2016-07-14 17:16:21,2016-07-14 18:01:28,"17:16:21","18:01:28",45.1166666666667
"2817",5295,"City",298,"Trip Completed",2016-07-14 21:48:59,2016-07-14 22:41:48,"21:48:59","22:41:48",52.8166666666667
"2818",5381,"Airport",298,"Trip Completed",2016-07-14 23:56:41,2016-07-15 00:39:24,"23:56:41","00:39:24",42.7166666666667
"2819",6271,"City",298,"Trip Completed",2016-07-15 18:14:56,2016-07-15 18:59:11,"18:14:56","18:59:11",44.25
"2820",1244,"City",299,"Trip Completed",2016-07-11 21:38:00,2016-07-11 22:15:00,"21:38:00","22:15:00",37
"2821",2249,"City",299,"Trip Completed",2016-07-12 18:24:00,2016-07-12 19:09:00,"18:24:00","19:09:00",45
"2822",3045,"Airport",299,"Trip Completed",2016-07-13 07:39:52,2016-07-13 08:30:57,"07:39:52","08:30:57",51.0833333333333
"2823",3817,"Airport",299,"Trip Completed",2016-07-13 21:12:43,2016-07-13 22:05:34,"21:12:43","22:05:34",52.85
"2824",4481,"City",299,"Trip Completed",2016-07-14 08:46:30,2016-07-14 09:54:56,"08:46:30","09:54:56",68.4333333333333
"2825",5160,"City",299,"Trip Completed",2016-07-14 20:28:32,2016-07-14 21:12:48,"20:28:32","21:12:48",44.2666666666667
"2826",6304,"City",299,"Trip Completed",2016-07-15 18:31:31,2016-07-15 19:19:30,"18:31:31","19:19:30",47.9833333333333
"2827",1315,"Airport",300,"Trip Completed",2016-07-11 22:54:00,2016-07-11 23:35:00,"22:54:00","23:35:00",41
"2828",2924,"City",300,"Trip Completed",2016-07-13 06:31:22,2016-07-13 07:20:52,"06:31:22","07:20:52",49.5
"2829",3324,"Airport",300,"Trip Completed",2016-07-13 12:33:21,2016-07-13 13:16:03,"12:33:21","13:16:03",42.7
"2830",3935,"Airport",300,"Trip Completed",2016-07-13 22:26:08,2016-07-13 23:43:13,"22:26:08","23:43:13",77.0833333333333
"2831",5844,"Airport",300,"Trip Completed",2016-07-15 09:07:09,2016-07-15 09:56:07,"09:07:09","09:56:07",48.9666666666667
"2832",2905,"City",1,"Cancelled",2016-07-13 06:08:41,NA,"06:08:41",NA,NA
"2833",4805,"City",1,"Cancelled",2016-07-14 17:07:58,NA,"17:07:58",NA,NA
"2834",5202,"Airport",1,"Cancelled",2016-07-14 20:51:37,NA,"20:51:37",NA,NA
"2835",5927,"City",1,"Cancelled",2016-07-15 10:12:40,NA,"10:12:40",NA,NA
"2836",2347,"Airport",2,"Cancelled",2016-07-12 19:14:00,NA,"19:14:00",NA,NA
"2837",3806,"Airport",2,"Cancelled",2016-07-13 20:57:49,NA,"20:57:49",NA,NA
"2838",4451,"City",2,"Cancelled",2016-07-14 08:38:38,NA,"08:38:38",NA,NA
"2839",5023,"Airport",2,"Cancelled",2016-07-14 19:04:08,NA,"19:04:08",NA,NA
"2840",80,"City",3,"Cancelled",2016-07-11 04:47:00,NA,"04:47:00",NA,NA
"2841",534,"City",3,"Cancelled",2016-07-11 10:01:00,NA,"10:01:00",NA,NA
"2842",1867,"Airport",3,"Cancelled",2016-07-12 09:59:00,NA,"09:59:00",NA,NA
"2843",4383,"City",3,"Cancelled",2016-07-14 07:48:31,NA,"07:48:31",NA,NA
"2844",748,"City",4,"Cancelled",2016-07-11 15:49:00,NA,"15:49:00",NA,NA
"2845",1254,"Airport",4,"Cancelled",2016-07-11 21:53:00,NA,"21:53:00",NA,NA
"2846",3807,"Airport",4,"Cancelled",2016-07-13 20:58:00,NA,"20:58:00",NA,NA
"2847",4280,"City",4,"Cancelled",2016-07-14 06:33:09,NA,"06:33:09",NA,NA
"2848",4533,"City",4,"Cancelled",2016-07-14 09:31:08,NA,"09:31:08",NA,NA
"2849",3230,"City",5,"Cancelled",2016-07-13 10:01:57,NA,"10:01:57",NA,NA
"2850",4296,"City",5,"Cancelled",2016-07-14 06:39:26,NA,"06:39:26",NA,NA
"2851",3059,"City",6,"Cancelled",2016-07-13 07:56:25,NA,"07:56:25",NA,NA
"2852",5547,"City",6,"Cancelled",2016-07-15 05:30:31,NA,"05:30:31",NA,NA
"2853",5699,"City",6,"Cancelled",2016-07-15 07:25:53,NA,"07:25:53",NA,NA
"2854",5701,"City",6,"Cancelled",2016-07-15 07:34:00,NA,"07:34:00",NA,NA
"2855",247,"City",7,"Cancelled",2016-07-11 06:33:00,NA,"06:33:00",NA,NA
"2856",2582,"Airport",7,"Cancelled",2016-07-12 21:42:00,NA,"21:42:00",NA,NA
"2857",3184,"City",7,"Cancelled",2016-07-13 09:21:36,NA,"09:21:36",NA,NA
"2858",1687,"City",8,"Cancelled",2016-07-12 07:51:00,NA,"07:51:00",NA,NA
"2859",4174,"City",8,"Cancelled",2016-07-14 05:19:59,NA,"05:19:59",NA,NA
"2860",4335,"City",8,"Cancelled",2016-07-14 07:13:52,NA,"07:13:52",NA,NA
"2861",150,"City",9,"Cancelled",2016-07-11 05:24:00,NA,"05:24:00",NA,NA
"2862",233,"City",9,"Cancelled",2016-07-11 06:27:00,NA,"06:27:00",NA,NA
"2863",1880,"City",9,"Cancelled",2016-07-12 10:01:00,NA,"10:01:00",NA,NA
"2864",2986,"City",9,"Cancelled",2016-07-13 07:04:48,NA,"07:04:48",NA,NA
"2865",3549,"City",9,"Cancelled",2016-07-13 18:03:30,NA,"18:03:30",NA,NA
"2866",4463,"City",9,"Cancelled",2016-07-14 08:43:07,NA,"08:43:07",NA,NA
"2867",4178,"City",10,"Cancelled",2016-07-14 05:22:51,NA,"05:22:51",NA,NA
"2868",4599,"City",10,"Cancelled",2016-07-14 10:08:43,NA,"10:08:43",NA,NA
"2869",4667,"Airport",10,"Cancelled",2016-07-14 12:23:07,NA,"12:23:07",NA,NA
"2870",570,"City",13,"Cancelled",2016-07-11 10:36:00,NA,"10:36:00",NA,NA
"2871",1691,"City",13,"Cancelled",2016-07-12 07:54:00,NA,"07:54:00",NA,NA
"2872",3499,"City",13,"Cancelled",2016-07-13 17:46:24,NA,"17:46:24",NA,NA
"2873",4467,"City",13,"Cancelled",2016-07-14 08:42:11,NA,"08:42:11",NA,NA
"2874",2799,"City",14,"Cancelled",2016-07-13 04:59:16,NA,"04:59:16",NA,NA
"2875",3822,"Airport",14,"Cancelled",2016-07-13 21:10:52,NA,"21:10:52",NA,NA
"2876",4456,"City",14,"Cancelled",2016-07-14 08:32:41,NA,"08:32:41",NA,NA
"2877",4685,"Airport",14,"Cancelled",2016-07-14 13:00:39,NA,"13:00:39",NA,NA
"2878",306,"City",15,"Cancelled",2016-07-11 07:20:00,NA,"07:20:00",NA,NA
"2879",2888,"City",15,"Cancelled",2016-07-13 05:57:46,NA,"05:57:46",NA,NA
"2880",92,"City",16,"Cancelled",2016-07-11 04:53:00,NA,"04:53:00",NA,NA
"2881",3138,"City",16,"Cancelled",2016-07-13 08:50:25,NA,"08:50:25",NA,NA
"2882",3810,"City",16,"Cancelled",2016-07-13 21:06:22,NA,"21:06:22",NA,NA
"2883",4580,"City",16,"Cancelled",2016-07-14 09:59:40,NA,"09:59:40",NA,NA
"2884",5784,"City",16,"Cancelled",2016-07-15 08:34:59,NA,"08:34:59",NA,NA
"2885",1648,"City",17,"Cancelled",2016-07-12 07:20:00,NA,"07:20:00",NA,NA
"2886",2883,"City",17,"Cancelled",2016-07-13 05:54:41,NA,"05:54:41",NA,NA
"2887",4272,"City",17,"Cancelled",2016-07-14 06:23:43,NA,"06:23:43",NA,NA
"2888",5621,"City",17,"Cancelled",2016-07-15 06:28:59,NA,"06:28:59",NA,NA
"2889",5696,"City",17,"Cancelled",2016-07-15 07:32:18,NA,"07:32:18",NA,NA
"2890",5662,"City",18,"Cancelled",2016-07-15 07:04:59,NA,"07:04:59",NA,NA
"2891",1894,"Airport",19,"Cancelled",2016-07-12 10:19:00,NA,"10:19:00",NA,NA
"2892",2854,"City",19,"Cancelled",2016-07-13 05:37:28,NA,"05:37:28",NA,NA
"2893",4968,"City",19,"Cancelled",2016-07-14 18:40:44,NA,"18:40:44",NA,NA
"2894",352,"City",20,"Cancelled",2016-07-11 07:54:00,NA,"07:54:00",NA,NA
"2895",1841,"City",20,"Cancelled",2016-07-12 09:41:00,NA,"09:41:00",NA,NA
"2896",1885,"City",20,"Cancelled",2016-07-12 10:04:00,NA,"10:04:00",NA,NA
"2897",3170,"City",20,"Cancelled",2016-07-13 09:09:56,NA,"09:09:56",NA,NA
"2898",4586,"City",20,"Cancelled",2016-07-14 10:09:44,NA,"10:09:44",NA,NA
"2899",5208,"Airport",20,"Cancelled",2016-07-14 20:55:57,NA,"20:55:57",NA,NA
"2900",5472,"City",20,"Cancelled",2016-07-15 04:49:38,NA,"04:49:38",NA,NA
"2901",96,"City",21,"Cancelled",2016-07-11 04:58:00,NA,"04:58:00",NA,NA
"2902",132,"City",21,"Cancelled",2016-07-11 05:15:00,NA,"05:15:00",NA,NA
"2903",2899,"City",21,"Cancelled",2016-07-13 05:59:57,NA,"05:59:57",NA,NA
"2904",3166,"City",21,"Cancelled",2016-07-13 09:09:08,NA,"09:09:08",NA,NA
"2905",232,"City",22,"Cancelled",2016-07-11 06:26:00,NA,"06:26:00",NA,NA
"2906",275,"City",22,"Cancelled",2016-07-11 07:00:00,NA,"07:00:00",NA,NA
"2907",554,"City",22,"Cancelled",2016-07-11 10:13:00,NA,"10:13:00",NA,NA
"2908",4326,"City",22,"Cancelled",2016-07-14 07:08:58,NA,"07:08:58",NA,NA
"2909",5723,"City",22,"Cancelled",2016-07-15 07:44:45,NA,"07:44:45",NA,NA
"2910",1462,"Airport",23,"Cancelled",2016-07-12 05:01:00,NA,"05:01:00",NA,NA
"2911",196,"Airport",24,"Cancelled",2016-07-11 06:07:00,NA,"06:07:00",NA,NA
"2912",236,"City",24,"Cancelled",2016-07-11 06:32:00,NA,"06:32:00",NA,NA
"2913",1502,"City",24,"Cancelled",2016-07-12 05:37:00,NA,"05:37:00",NA,NA
"2914",1615,"City",24,"Cancelled",2016-07-12 06:52:00,NA,"06:52:00",NA,NA
"2915",3079,"City",24,"Cancelled",2016-07-13 08:13:10,NA,"08:13:10",NA,NA
"2916",6249,"Airport",24,"Cancelled",2016-07-15 17:55:33,NA,"17:55:33",NA,NA
"2917",1794,"City",25,"Cancelled",2016-07-12 09:03:00,NA,"09:03:00",NA,NA
"2918",4546,"City",25,"Cancelled",2016-07-14 09:34:22,NA,"09:34:22",NA,NA
"2919",2913,"City",26,"Cancelled",2016-07-13 06:15:34,NA,"06:15:34",NA,NA
"2920",276,"City",27,"Cancelled",2016-07-11 06:52:00,NA,"06:52:00",NA,NA
"2921",1613,"City",27,"Cancelled",2016-07-12 06:47:00,NA,"06:47:00",NA,NA
"2922",3150,"City",27,"Cancelled",2016-07-13 08:59:46,NA,"08:59:46",NA,NA
"2923",3217,"City",27,"Cancelled",2016-07-13 09:48:01,NA,"09:48:01",NA,NA
"2924",4523,"City",27,"Cancelled",2016-07-14 09:22:12,NA,"09:22:12",NA,NA
"2925",4593,"City",27,"Cancelled",2016-07-14 10:09:46,NA,"10:09:46",NA,NA
"2926",5476,"Airport",27,"Cancelled",2016-07-15 04:45:54,NA,"04:45:54",NA,NA
"2927",5477,"City",27,"Cancelled",2016-07-15 04:48:51,NA,"04:48:51",NA,NA
"2928",5846,"City",27,"Cancelled",2016-07-15 09:05:17,NA,"09:05:17",NA,NA
"2929",1539,"City",28,"Cancelled",2016-07-12 06:04:00,NA,"06:04:00",NA,NA
"2930",1770,"City",28,"Cancelled",2016-07-12 08:50:00,NA,"08:50:00",NA,NA
"2931",1921,"City",28,"Cancelled",2016-07-12 10:58:00,NA,"10:58:00",NA,NA
"2932",3073,"City",28,"Cancelled",2016-07-13 08:01:01,NA,"08:01:01",NA,NA
"2933",4795,"Airport",28,"Cancelled",2016-07-14 16:55:27,NA,"16:55:27",NA,NA
"2934",2079,"Airport",29,"Cancelled",2016-07-12 15:43:00,NA,"15:43:00",NA,NA
"2935",3179,"City",29,"Cancelled",2016-07-13 09:16:05,NA,"09:16:05",NA,NA
"2936",5872,"City",29,"Cancelled",2016-07-15 09:20:22,NA,"09:20:22",NA,NA
"2937",218,"City",30,"Cancelled",2016-07-11 06:14:00,NA,"06:14:00",NA,NA
"2938",840,"Airport",30,"Cancelled",2016-07-11 17:41:00,NA,"17:41:00",NA,NA
"2939",1642,"City",30,"Cancelled",2016-07-12 07:17:00,NA,"07:17:00",NA,NA
"2940",3307,"City",30,"Cancelled",2016-07-13 12:02:50,NA,"12:02:50",NA,NA
"2941",1475,"City",31,"Cancelled",2016-07-12 05:12:00,NA,"05:12:00",NA,NA
"2942",2179,"Airport",31,"Cancelled",2016-07-12 17:36:00,NA,"17:36:00",NA,NA
"2943",3080,"City",31,"Cancelled",2016-07-13 08:11:13,NA,"08:11:13",NA,NA
"2944",3771,"Airport",31,"Cancelled",2016-07-13 20:42:07,NA,"20:42:07",NA,NA
"2945",5847,"Airport",31,"Cancelled",2016-07-15 09:05:38,NA,"09:05:38",NA,NA
"2946",5875,"City",31,"Cancelled",2016-07-15 09:22:33,NA,"09:22:33",NA,NA
"2947",400,"City",32,"Cancelled",2016-07-11 08:29:00,NA,"08:29:00",NA,NA
"2948",2146,"Airport",32,"Cancelled",2016-07-12 17:21:00,NA,"17:21:00",NA,NA
"2949",2942,"City",32,"Cancelled",2016-07-13 06:37:29,NA,"06:37:29",NA,NA
"2950",4418,"City",32,"Cancelled",2016-07-14 08:18:30,NA,"08:18:30",NA,NA
"2951",2305,"City",33,"Cancelled",2016-07-12 18:56:00,NA,"18:56:00",NA,NA
"2952",5637,"City",33,"Cancelled",2016-07-15 06:44:12,NA,"06:44:12",NA,NA
"2953",5838,"City",33,"Cancelled",2016-07-15 09:02:38,NA,"09:02:38",NA,NA
"2954",457,"City",34,"Cancelled",2016-07-11 09:17:00,NA,"09:17:00",NA,NA
"2955",511,"City",34,"Cancelled",2016-07-11 09:40:00,NA,"09:40:00",NA,NA
"2956",4146,"City",34,"Cancelled",2016-07-14 04:52:26,NA,"04:52:26",NA,NA
"2957",4242,"City",34,"Cancelled",2016-07-14 06:03:16,NA,"06:03:16",NA,NA
"2958",4470,"City",34,"Cancelled",2016-07-14 08:47:12,NA,"08:47:12",NA,NA
"2959",2530,"City",35,"Cancelled",2016-07-12 21:07:00,NA,"21:07:00",NA,NA
"2960",2596,"City",35,"Cancelled",2016-07-12 21:53:00,NA,"21:53:00",NA,NA
"2961",5754,"City",35,"Cancelled",2016-07-15 08:05:15,NA,"08:05:15",NA,NA
"2962",200,"City",36,"Cancelled",2016-07-11 06:10:00,NA,"06:10:00",NA,NA
"2963",1531,"City",36,"Cancelled",2016-07-12 05:54:00,NA,"05:54:00",NA,NA
"2964",5715,"City",36,"Cancelled",2016-07-15 07:42:16,NA,"07:42:16",NA,NA
"2965",3130,"City",37,"Cancelled",2016-07-13 08:43:10,NA,"08:43:10",NA,NA
"2966",4133,"City",37,"Cancelled",2016-07-14 04:45:57,NA,"04:45:57",NA,NA
"2967",4419,"City",37,"Cancelled",2016-07-14 08:17:14,NA,"08:17:14",NA,NA
"2968",4547,"City",37,"Cancelled",2016-07-14 09:39:53,NA,"09:39:53",NA,NA
"2969",5613,"City",37,"Cancelled",2016-07-15 06:17:34,NA,"06:17:34",NA,NA
"2970",572,"Airport",38,"Cancelled",2016-07-11 10:48:00,NA,"10:48:00",NA,NA
"2971",1566,"City",38,"Cancelled",2016-07-12 06:22:00,NA,"06:22:00",NA,NA
"2972",2266,"Airport",38,"Cancelled",2016-07-12 18:33:00,NA,"18:33:00",NA,NA
"2973",4390,"City",38,"Cancelled",2016-07-14 08:01:16,NA,"08:01:16",NA,NA
"2974",4545,"City",38,"Cancelled",2016-07-14 09:43:35,NA,"09:43:35",NA,NA
"2975",4572,"City",38,"Cancelled",2016-07-14 09:52:32,NA,"09:52:32",NA,NA
"2976",1649,"City",39,"Cancelled",2016-07-12 07:24:00,NA,"07:24:00",NA,NA
"2977",3008,"City",39,"Cancelled",2016-07-13 07:23:01,NA,"07:23:01",NA,NA
"2978",4480,"City",39,"Cancelled",2016-07-14 08:46:34,NA,"08:46:34",NA,NA
"2979",5713,"City",39,"Cancelled",2016-07-15 07:43:27,NA,"07:43:27",NA,NA
"2980",5866,"City",39,"Cancelled",2016-07-15 09:19:04,NA,"09:19:04",NA,NA
"2981",5945,"Airport",39,"Cancelled",2016-07-15 10:27:59,NA,"10:27:59",NA,NA
"2982",126,"City",40,"Cancelled",2016-07-11 05:05:00,NA,"05:05:00",NA,NA
"2983",436,"City",40,"Cancelled",2016-07-11 08:55:00,NA,"08:55:00",NA,NA
"2984",1620,"City",40,"Cancelled",2016-07-12 06:55:00,NA,"06:55:00",NA,NA
"2985",2206,"City",40,"Cancelled",2016-07-12 17:55:00,NA,"17:55:00",NA,NA
"2986",3221,"City",40,"Cancelled",2016-07-13 09:55:14,NA,"09:55:14",NA,NA
"2987",5583,"City",40,"Cancelled",2016-07-15 05:58:15,NA,"05:58:15",NA,NA
"2988",2131,"City",41,"Cancelled",2016-07-12 17:04:00,NA,"17:04:00",NA,NA
"2989",401,"City",43,"Cancelled",2016-07-11 08:27:00,NA,"08:27:00",NA,NA
"2990",461,"City",43,"Cancelled",2016-07-11 09:15:00,NA,"09:15:00",NA,NA
"2991",2946,"City",43,"Cancelled",2016-07-13 06:34:48,NA,"06:34:48",NA,NA
"2992",289,"City",44,"Cancelled",2016-07-11 07:09:00,NA,"07:09:00",NA,NA
"2993",1303,"City",44,"Cancelled",2016-07-11 22:27:00,NA,"22:27:00",NA,NA
"2994",1817,"City",44,"Cancelled",2016-07-12 09:29:00,NA,"09:29:00",NA,NA
"2995",2970,"City",44,"Cancelled",2016-07-13 06:56:12,NA,"06:56:12",NA,NA
"2996",4519,"City",44,"Cancelled",2016-07-14 09:23:01,NA,"09:23:01",NA,NA
"2997",5830,"City",44,"Cancelled",2016-07-15 08:55:31,NA,"08:55:31",NA,NA
"2998",5880,"City",44,"Cancelled",2016-07-15 09:38:50,NA,"09:38:50",NA,NA
"2999",1520,"City",45,"Cancelled",2016-07-12 05:42:00,NA,"05:42:00",NA,NA
"3000",1789,"City",45,"Cancelled",2016-07-12 09:10:00,NA,"09:10:00",NA,NA
"3001",2484,"Airport",45,"Cancelled",2016-07-12 20:41:00,NA,"20:41:00",NA,NA
"3002",4312,"City",45,"Cancelled",2016-07-14 06:49:09,NA,"06:49:09",NA,NA
"3003",4363,"City",45,"Cancelled",2016-07-14 07:29:23,NA,"07:29:23",NA,NA
"3004",5716,"City",45,"Cancelled",2016-07-15 07:37:00,NA,"07:37:00",NA,NA
"3005",5775,"City",45,"Cancelled",2016-07-15 08:24:01,NA,"08:24:01",NA,NA
"3006",424,"City",46,"Cancelled",2016-07-11 08:47:00,NA,"08:47:00",NA,NA
"3007",377,"City",47,"Cancelled",2016-07-11 08:11:00,NA,"08:11:00",NA,NA
"3008",454,"City",47,"Cancelled",2016-07-11 09:10:00,NA,"09:10:00",NA,NA
"3009",1603,"City",47,"Cancelled",2016-07-12 06:41:00,NA,"06:41:00",NA,NA
"3010",5300,"Airport",47,"Cancelled",2016-07-14 21:52:23,NA,"21:52:23",NA,NA
"3011",6560,"City",47,"Cancelled",2016-07-15 21:05:03,NA,"21:05:03",NA,NA
"3012",2526,"Airport",48,"Cancelled",2016-07-12 21:06:00,NA,"21:06:00",NA,NA
"3013",2926,"City",48,"Cancelled",2016-07-13 06:27:38,NA,"06:27:38",NA,NA
"3014",141,"City",49,"Cancelled",2016-07-11 05:20:00,NA,"05:20:00",NA,NA
"3015",491,"City",49,"Cancelled",2016-07-11 09:29:00,NA,"09:29:00",NA,NA
"3016",1875,"City",49,"Cancelled",2016-07-12 10:02:00,NA,"10:02:00",NA,NA
"3017",4906,"City",49,"Cancelled",2016-07-14 18:03:24,NA,"18:03:24",NA,NA
"3018",209,"City",50,"Cancelled",2016-07-11 06:11:00,NA,"06:11:00",NA,NA
"3019",278,"City",50,"Cancelled",2016-07-11 06:55:00,NA,"06:55:00",NA,NA
"3020",1381,"City",50,"Cancelled",2016-07-12 01:07:00,NA,"01:07:00",NA,NA
"3021",5473,"City",50,"Cancelled",2016-07-15 04:44:00,NA,"04:44:00",NA,NA
"3022",5479,"City",50,"Cancelled",2016-07-15 04:50:42,NA,"04:50:42",NA,NA
"3023",6228,"City",50,"Cancelled",2016-07-15 17:43:28,NA,"17:43:28",NA,NA
"3024",2940,"City",51,"Cancelled",2016-07-13 06:35:21,NA,"06:35:21",NA,NA
"3025",5780,"City",51,"Cancelled",2016-07-15 08:29:04,NA,"08:29:04",NA,NA
"3026",1781,"City",52,"Cancelled",2016-07-12 09:01:00,NA,"09:01:00",NA,NA
"3027",1787,"City",52,"Cancelled",2016-07-12 09:08:00,NA,"09:08:00",NA,NA
"3028",2423,"Airport",52,"Cancelled",2016-07-12 20:05:00,NA,"20:05:00",NA,NA
"3029",4148,"City",52,"Cancelled",2016-07-14 04:57:22,NA,"04:57:22",NA,NA
"3030",411,"City",53,"Cancelled",2016-07-11 08:37:00,NA,"08:37:00",NA,NA
"3031",3727,"Airport",53,"Cancelled",2016-07-13 20:05:22,NA,"20:05:22",NA,NA
"3032",4847,"City",53,"Cancelled",2016-07-14 17:37:48,NA,"17:37:48",NA,NA
"3033",216,"City",54,"Cancelled",2016-07-11 06:13:00,NA,"06:13:00",NA,NA
"3034",1898,"City",54,"Cancelled",2016-07-12 10:27:00,NA,"10:27:00",NA,NA
"3035",2077,"City",54,"Cancelled",2016-07-12 15:40:00,NA,"15:40:00",NA,NA
"3036",2486,"Airport",54,"Cancelled",2016-07-12 20:50:00,NA,"20:50:00",NA,NA
"3037",2809,"City",54,"Cancelled",2016-07-13 05:05:12,NA,"05:05:12",NA,NA
"3038",2900,"City",54,"Cancelled",2016-07-13 06:01:55,NA,"06:01:55",NA,NA
"3039",3022,"City",54,"Cancelled",2016-07-13 07:34:14,NA,"07:34:14",NA,NA
"3040",3211,"City",54,"Cancelled",2016-07-13 09:48:34,NA,"09:48:34",NA,NA
"3041",4356,"City",54,"Cancelled",2016-07-14 07:23:36,NA,"07:23:36",NA,NA
"3042",6208,"City",54,"Cancelled",2016-07-15 17:27:11,NA,"17:27:11",NA,NA
"3043",6571,"City",54,"Cancelled",2016-07-15 21:16:46,NA,"21:16:46",NA,NA
"3044",237,"City",56,"Cancelled",2016-07-11 06:29:00,NA,"06:29:00",NA,NA
"3045",4328,"City",56,"Cancelled",2016-07-14 07:07:46,NA,"07:07:46",NA,NA
"3046",4757,"Airport",56,"Cancelled",2016-07-14 15:30:06,NA,"15:30:06",NA,NA
"3047",323,"City",57,"Cancelled",2016-07-11 07:36:00,NA,"07:36:00",NA,NA
"3048",421,"City",57,"Cancelled",2016-07-11 08:43:00,NA,"08:43:00",NA,NA
"3049",1458,"City",57,"Cancelled",2016-07-12 04:52:00,NA,"04:52:00",NA,NA
"3050",3920,"City",57,"Cancelled",2016-07-13 22:16:51,NA,"22:16:51",NA,NA
"3051",4401,"City",57,"Cancelled",2016-07-14 08:03:39,NA,"08:03:39",NA,NA
"3052",1034,"Airport",58,"Cancelled",2016-07-11 19:27:00,NA,"19:27:00",NA,NA
"3053",1543,"City",58,"Cancelled",2016-07-12 06:02:00,NA,"06:02:00",NA,NA
"3054",2909,"City",58,"Cancelled",2016-07-13 06:10:59,NA,"06:10:59",NA,NA
"3055",3015,"City",58,"Cancelled",2016-07-13 07:34:01,NA,"07:34:01",NA,NA
"3056",4165,"City",58,"Cancelled",2016-07-14 05:07:32,NA,"05:07:32",NA,NA
"3057",5410,"City",58,"Cancelled",2016-07-15 01:45:43,NA,"01:45:43",NA,NA
"3058",328,"City",59,"Cancelled",2016-07-11 07:33:00,NA,"07:33:00",NA,NA
